,Timestamp,Email address,Google_Score,Name,IITP webmail,Phone (10 digit only),roll,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,Score_after_negative,StatusAns
278,07-08-2021 12:21,alan_kelly9886@tonsy.org,39.0 / 84.0,Alan Kelly,alan_kelly6799@iitp.ac.in,9599075849,1401ME51,,Option D,,Option C,Option B,,Option D,,,Option A,,Option A,,,,Option D,Option C,,,,,,,Option D,Option D,Option A,Option C,Option D,39.0 / 84.0,"(13.0 , 0.0 , 15)"
279,07-08-2021 12:21,livia_plant4742@bungar.biz,66.0 / 84.0,Livia Plant,livia_plant450@iitp.ac.in,8886202442,1401EE26,Option A,Option D,Option B,Option C,,Option C,Option D,Option A,,Option A,Option C,Option A,Option D,Option D,Option B,Option A,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option B,,Option D,63.0 / 84.0,"(22.0 , 3.0 , 3)"
280,07-08-2021 12:21,clint_davies3224@naiker.biz,54.0 / 84.0,Clint Davies,clint_davies8299@iitp.ac.in,8278661215,1401ME56,Option A,Option D,Option B,Option C,Option A,Option C,Option D,Option A,,Option A,,Option A,Option D,Option A,Option B,Option C,Option C,Option D,Option A,Option D,Option D,Option A,Option A,Option D,,Option A,Option C,Option B,47.0 / 84.0,"(18.0 , 7.0 , 3)"
281,07-08-2021 12:21,judith_butler6033@muall.tech,60.0 / 84.0,Judith Butler,judith_butler4265@iitp.ac.in,6382120541,1401ME62,Option A,,Option B,Option C,Option B,Option C,Option D,,,,Option C,,Option D,,Option B,Option D,,Option D,Option B,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,60.0 / 84.0,"(20.0 , 0.0 , 8)"
282,07-08-2021 12:21,gil_woods7073@mafthy.com,78.0 / 84.0,Gil Woods,gil_woods6242@iitp.ac.in,9560382655,1401CB14,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option B,76.0 / 84.0,"(26.0 , 2.0 , 0)"
283,07-08-2021 12:21,sara_gray4427@twace.org,57.0 / 84.0,Sara Gray,sara_gray9296@iitp.ac.in,8168924991,1401ME65,Option A,Option D,Option B,Option B,Option B,Option C,Option D,Option D,,,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option B,,Option D,Option D,,Option A,Option D,,Option A,Option C,Option B,53.0 / 84.0,"(19.0 , 4.0 , 5)"
284,07-08-2021 12:21,wade_clarkson4791@joiniaa.com,54.0 / 84.0,Wade Clarkson,wade_clarkson977@iitp.ac.in,8018837448,1401CE42,Option A,Option D,Option B,Option C,Option D,Option C,Option D,,,Option A,Option D,,,Option D,Option B,Option D,Option C,Option D,,,Option A,,Option A,Option D,,Option A,Option C,Option D,52.0 / 84.0,"(18.0 , 2.0 , 8)"
285,07-08-2021 12:21,daron_norris9826@fuliss.net,45.0 / 84.0,Daron Norris,daron_norris897@iitp.ac.in,9471152588,1401EE73,Option A,Option D,Option B,Option D,,Option C,,,,Option B,,Option D,,Option D,Option B,,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,,Option A,Option B,Option D,40.0 / 84.0,"(15.0 , 5.0 , 8)"
286,07-08-2021 12:21,angelina_martin5353@eirey.tech,63.0 / 84.0,Angelina Martin,angelina_martin1144@iitp.ac.in,7903618668,1401CB22,Option D,Option D,Option B,Option C,Option B,Option A,Option D,,,Option A,Option C,Option A,Option D,,Option B,,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,,Option D,61.0 / 84.0,"(21.0 , 2.0 , 5)"
287,07-08-2021 12:21,harriet_bell3349@elnee.tech,45.0 / 84.0,Harriet Bell,harriet_bell1767@iitp.ac.in,9065656812,1401ME50,Option B,Option B,Option B,Option C,Option B,Option C,Option D,Option B,Option C,Option A,Option B,Option A,Option D,Option B,,Option B,Option C,Option D,Option B,Option B,Option A,Option B,Option B,Option D,Option D,Option A,Option B,Option B,33.0 / 84.0,"(15.0 , 12.0 , 1)"
288,07-08-2021 12:21,sylvia_lane6648@bulaffy.com,66.0 / 84.0,Sylvia Lane,sylvia_lane4796@iitp.ac.in,9926031256,1401CE55,Option A,,Option B,Option C,Option C,Option C,Option D,Option D,Option B,Option A,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,Option C,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,63.0 / 84.0,"(22.0 , 3.0 , 3)"
289,07-08-2021 12:21,mandy_king2479@ubusive.com,60.0 / 84.0,Mandy King,mandy_king5447@iitp.ac.in,8928615380,1401CB61,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option C,Option C,Option A,Option A,Option A,Option D,Option C,Option B,Option D,Option C,Option D,Option B,Option C,Option D,Option C,Option A,Option D,Option C,Option A,Option C,Option D,52.0 / 84.0,"(20.0 , 8.0 , 0)"
290,07-08-2021 12:21,benny_eddison5776@womeona.net,60.0 / 84.0,Benny Eddison,benny_eddison3079@iitp.ac.in,7903510948,1401EE83,Option A,Option D,Option B,Option B,Option B,Option C,Option D,Option D,Option A,,,Option A,Option D,,Option B,Option D,Option C,Option D,,Option D,,Option A,Option A,Option D,,Option A,,Option D,59.0 / 84.0,"(20.0 , 1.0 , 7)"
291,07-08-2021 12:21,thea_holmes8714@typill.biz,78.0 / 84.0,Thea Holmes,thea_holmes5312@iitp.ac.in,9324964212,1401MM01,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,78.0 / 84.0,"(26.0 , 0.0 , 2)"
292,07-08-2021 12:21,carol_rainford9836@bungar.biz,51.0 / 84.0,Carol Rainford,carol_rainford602@iitp.ac.in,9694081257,1401MM27,Option A,,Option B,Option C,Option A,Option D,Option D,Option D,,Option A,Option D,Option A,Option D,,Option B,,Option C,Option D,Option A,Option D,Option A,,,Option D,,Option A,Option C,Option D,47.0 / 84.0,"(17.0 , 4.0 , 7)"
293,07-08-2021 12:21,elle_quinn1088@vetan.org,45.0 / 84.0,Elle Quinn,elle_quinn6428@iitp.ac.in,9358171664,1401CB55,Option A,,Option B,Option C,Option A,,Option D,,,,Option D,Option A,Option D,Option D,Option B,Option B,Option C,Option D,Option A,Option D,Option A,,,,,Option A,Option C,Option D,41.0 / 84.0,"(15.0 , 4.0 , 9)"
294,07-08-2021 12:21,brad_cann9245@gompie.com,42.0 / 84.0,Brad Cann,brad_cann4231@iitp.ac.in,7542060940,1401CB33,,,Option B,Option C,Option B,Option C,Option D,,,Option B,,,,,Option B,,Option C,Option D,Option A,Option D,Option A,Option A,,Option D,,Option A,Option C,Option B,39.0 / 84.0,"(14.0 , 3.0 , 11)"
295,07-08-2021 12:21,bart_oakley8859@zorer.org,45.0 / 84.0,Bart Oakley,bart_oakley3345@iitp.ac.in,8109165155,1401CB50,,,Option B,Option C,,,Option D,,,,,Option A,Option D,,Option B,,Option C,Option D,,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,45.0 / 84.0,"(15.0 , 0.0 , 13)"
296,07-08-2021 12:21,chuck_baxter850@ovock.tech,66.0 / 84.0,Chuck Baxter,chuck_baxter6404@iitp.ac.in,8839473018,1401ME66,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,,,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option B,Option A,Option C,Option D,64.0 / 84.0,"(22.0 , 2.0 , 4)"
297,07-08-2021 12:21,ramon_wilson4079@corti.com,15.0 / 84.0,Ramon Wilson,ramon_wilson6899@iitp.ac.in,9572370676,1401CE36,,,,,,Option C,,Option D,,,,,Option D,,,,Option C,,,,Option B,,,,,Option A,,,14.0 / 84.0,"(5.0 , 1.0 , 22)"
298,07-08-2021 12:21,lucas_ebbs9245@nickia.com,69.0 / 84.0,Lucas Ebbs,lucas_ebbs8748@iitp.ac.in,9515653903,1401CS26,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,69.0 / 84.0,"(23.0 , 0.0 , 5)"
299,07-08-2021 12:21,rick_morgan2458@sveldo.biz,51.0 / 84.0,Rick Morgan,rick_morgan7007@iitp.ac.in,6289458617,1401CS61,Option A,,Option B,Option C,,,Option D,,Option A,Option A,,,,Option D,Option B,Option D,Option C,Option A,Option B,Option D,Option A,,,Option D,,Option A,Option C,Option D,50.0 / 84.0,"(17.0 , 1.0 , 10)"
300,07-08-2021 12:21,lara_lewis522@brety.org,54.0 / 84.0,Lara Lewis,lara_lewis6326@iitp.ac.in,9602708474,1401CE03,Option A,Option A,,Option C,Option B,Option C,Option D,Option D,Option A,Option B,,Option A,Option D,,Option B,Option C,Option C,Option D,Option B,Option D,Option C,Option B,Option A,Option D,,Option A,Option C,Option B,48.0 / 84.0,"(18.0 , 6.0 , 4)"
301,07-08-2021 12:21,caleb_stevens6616@fuliss.net,57.0 / 84.0,Caleb Stevens,caleb_stevens5783@iitp.ac.in,7355108321,1401ME54,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option D,Option A,Option D,,Option B,,Option C,Option D,Option B,,Option D,,Option A,Option D,,Option A,Option C,Option D,55.0 / 84.0,"(19.0 , 2.0 , 7)"
302,07-08-2021 12:21,gabriel_addison850@brety.org,36.0 / 84.0,Gabriel Addison,gabriel_addison4611@iitp.ac.in,9022741641,1401EE69,,,,,Option B,,,Option D,,Option B,,Option A,Option D,Option D,Option B,Option D,Option C,,,Option D,,,Option A,Option D,,Option A,,,35.0 / 84.0,"(12.0 , 1.0 , 15)"
303,07-08-2021 12:21,adela_adams2038@kideod.biz,75.0 / 84.0,Adela Adams,adela_adams8483@iitp.ac.in,9078973399,1401MM34,Option A,Option D,,Option C,Option B,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,Option D,Option B,Option C,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,74.0 / 84.0,"(25.0 , 1.0 , 2)"
304,07-08-2021 12:21,paula_walton8401@bungar.biz,27.0 / 84.0,Paula Walton,paula_walton280@iitp.ac.in,8278783859,1401EE39,Option A,Option D,Option B,Option C,,Option C,Option B,,,Option A,,,Option C,,Option D,,Option D,Option D,Option A,Option C,Option B,Option B,,,Option D,,,Option D,19.0 / 84.0,"(9.0 , 8.0 , 11)"
305,07-08-2021 12:21,gwenyth_murray7588@famism.biz,57.0 / 84.0,Gwenyth Murray,gwenyth_murray2869@iitp.ac.in,9390076368,1401CB18,Option A,Option D,,,,Option C,Option D,Option D,Option A,Option A,Option C,Option A,,Option D,Option B,Option D,Option C,Option B,,Option D,,,Option A,Option D,Option B,Option A,Option C,Option D,55.0 / 84.0,"(19.0 , 2.0 , 7)"
306,07-08-2021 12:21,chad_dunbar6626@twipet.com,24.0 / 84.0,Chad Dunbar,chad_dunbar264@iitp.ac.in,9959059717,1401ME74,Option A,,Option B,Option C,,,Option A,,,Option A,Option C,Option A,Option B,Option D,,,,Option D,,Option C,,,,,,,Option B,Option B,19.0 / 84.0,"(8.0 , 5.0 , 15)"
307,07-08-2021 12:21,mona_morris3750@liret.org,72.0 / 84.0,Mona Morris,mona_morris5140@iitp.ac.in,9904957122,1401CB09,Option A,Option D,Option B,Option C,,Option C,Option D,,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option B,Option A,Option C,Option D,71.0 / 84.0,"(24.0 , 1.0 , 3)"
308,07-08-2021 12:21,charlize_harvey2662@naiker.biz,66.0 / 84.0,Charlize Harvey,charlize_harvey8800@iitp.ac.in,9523893435,1401EE46,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,Option D,Option A,Option D,,Option A,Option C,Option D,63.0 / 84.0,"(22.0 , 3.0 , 3)"
309,07-08-2021 12:21,alexia_calderwood626@grannar.com,63.0 / 84.0,Alexia Calderwood,alexia_calderwood5145@iitp.ac.in,7209771799,1401CS55,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option C,,,Option D,Option B,Option C,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,,Option A,,Option D,62.0 / 84.0,"(21.0 , 1.0 , 6)"
310,07-08-2021 12:21,marilyn_edwards6758@nanoff.biz,72.0 / 84.0,Marilyn Edwards,marilyn_edwards831@iitp.ac.in,7506198872,1401EE35,Option C,Option D,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option D,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,69.0 / 84.0,"(24.0 , 3.0 , 1)"
311,07-08-2021 12:21,johnathan_marshall1629@hourpy.biz,72.0 / 84.0,Johnathan Marshall,johnathan_marshall2175@iitp.ac.in,7048490856,1401ME75,Option B,Option D,Option B,Option C,Option B,,Option D,Option D,Option A,,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,71.0 / 84.0,"(24.0 , 1.0 , 3)"
312,07-08-2021 12:21,angel_edmonds7000@cispeto.com,48.0 / 84.0,Angel Edmonds,angel_edmonds4298@iitp.ac.in,9963834492,1401EE11,Option A,Option D,Option D,Option C,Option A,,Option D,,,Option A,Option C,Option A,,Option D,Option B,,Option C,Option D,,Option D,,Option A,Option A,Option D,,Option A,,Option B,45.0 / 84.0,"(16.0 , 3.0 , 9)"
313,07-08-2021 12:21,vera_knight2731@joiniaa.com,60.0 / 84.0,Vera Knight,vera_knight9213@iitp.ac.in,8875228263,1401EE51,Option A,Option D,,Option C,,,Option D,Option D,,,Option A,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,58.0 / 84.0,"(20.0 , 2.0 , 6)"
314,07-08-2021 12:21,chad_fenton7461@cispeto.com,30.0 / 84.0,Chad Fenton,chad_fenton7570@iitp.ac.in,8910853408,1401ME55,Option A,Option D,Option B,,,,Option D,,,Option D,,,Option B,Option D,,Option C,Option C,,,,,Option B,Option A,,,Option A,Option C,Option D,26.0 / 84.0,"(10.0 , 4.0 , 14)"
315,07-08-2021 12:21,alexander_mooney655@elnee.tech,51.0 / 84.0,Alexander Mooney,alexander_mooney2461@iitp.ac.in,9109048767,1401CE33,Option A,,Option B,Option C,,Option C,Option D,,,Option A,,Option A,Option D,,Option B,Option D,Option C,Option D,,,Option C,,Option A,Option D,Option D,Option A,Option C,Option B,49.0 / 84.0,"(17.0 , 2.0 , 9)"
316,07-08-2021 12:21,dani_corbett9620@nickia.com,66.0 / 84.0,Dani Corbett,dani_corbett8987@iitp.ac.in,9868300785,1401CS22,Option A,Option D,Option B,Option D,Option B,Option C,Option B,Option D,Option A,Option A,Option C,,,,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option B,Option A,Option D,Option D,Option A,Option C,Option D,63.0 / 84.0,"(22.0 , 3.0 , 3)"
317,07-08-2021 12:21,denny_wheeler366@deons.tech,48.0 / 84.0,Denny Wheeler,denny_wheeler1932@iitp.ac.in,7702980023,1401CE23,Option A,,Option B,Option B,,,Option D,,Option A,Option A,Option D,Option A,Option D,,Option B,Option D,Option C,Option A,Option C,Option D,,Option A,Option A,Option D,,Option A,Option C,,44.0 / 84.0,"(16.0 , 4.0 , 8)"
318,07-08-2021 12:21,susan_wood7673@nanoff.biz,72.0 / 84.0,Susan Wood,susan_wood5486@iitp.ac.in,9890465102,1401CS23,Option A,Option D,Option C,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option C,Option C,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,68.0 / 84.0,"(24.0 , 4.0 , 0)"
319,07-08-2021 12:21,nicole_simmons3103@irrepsy.com,66.0 / 84.0,Nicole Simmons,nicole_simmons164@iitp.ac.in,7424809613,1401ME38,Option A,Option D,Option B,Option C,,Option C,Option D,Option C,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option B,,Option A,Option D,Option D,Option A,Option C,Option D,63.0 / 84.0,"(22.0 , 3.0 , 3)"
320,07-08-2021 12:21,abdul_noon829@tonsy.org,69.0 / 84.0,Abdul Noon,abdul_noon2396@iitp.ac.in,9905163752,1401CS11,Option A,,Option B,Option C,Option B,Option C,Option D,,,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,68.0 / 84.0,"(23.0 , 1.0 , 4)"
321,07-08-2021 12:21,nathan_plumb7441@yahoo.com,51.0 / 84.0,Nathan Plumb,nathan_plumb9423@iitp.ac.in,7398823882,1401CE41,Option A,Option B,Option B,Option C,Option B,Option C,Option D,Option A,,Option A,Option B,Option A,Option B,Option B,Option B,Option B,Option C,Option D,,Option B,Option A,Option B,Option B,Option D,Option D,Option A,Option C,Option D,42.0 / 84.0,"(17.0 , 9.0 , 2)"
322,07-08-2021 12:21,alan_hunter4270@gompie.com,42.0 / 84.0,Alan Hunter,alan_hunter9127@iitp.ac.in,9740527879,1401EE44,Option A,,,Option C,,Option C,Option D,Option D,,,,Option A,Option D,Option D,,Option D,Option C,Option D,,,Option D,,,Option D,,,Option C,Option D,41.0 / 84.0,"(14.0 , 1.0 , 13)"
323,07-08-2021 12:21,mark_redfern2694@nimogy.biz,18.0 / 84.0,Mark Redfern,mark_redfern6716@iitp.ac.in,9005524878,1401CS65,Option A,,Option B,Option C,Option A,Option B,Option A,Option C,Option C,,Option B,Option A,Option C,Option C,Option A,Option C,Option B,Option D,,,Option A,,Option B,Option A,,Option C,Option B,Option B,2.0 / 84.0,"(6.0 , 16.0 , 6)"
324,07-08-2021 12:21,julius_davies2022@guentu.biz,63.0 / 84.0,Julius Davies,julius_davies1151@iitp.ac.in,7631496928,1401CE45,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,63.0 / 84.0,"(21.0 , 0.0 , 7)"
325,07-08-2021 12:21,jenna_brock9008@ovock.tech,57.0 / 84.0,Jenna Brock,jenna_brock2346@iitp.ac.in,8409531980,1401EE01,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option D,Option A,Option D,Option D,Option B,Option A,Option C,Option D,,,Option A,,Option A,Option D,,Option A,,Option D,55.0 / 84.0,"(19.0 , 2.0 , 7)"
326,07-08-2021 12:21,barney_wade1391@vetan.org,72.0 / 84.0,Barney Wade,barney_wade8295@iitp.ac.in,9592548833,1401EE16,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option A,Option D,69.0 / 84.0,"(24.0 , 3.0 , 1)"
327,07-08-2021 12:21,danny_doherty8965@sveldo.biz,54.0 / 84.0,Danny Doherty,danny_doherty5308@iitp.ac.in,9743162121,1401CB45,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,,,Option D,,Option B,Option D,Option C,Option A,Option A,Option D,Option A,,,Option A,,Option A,Option C,Option D,51.0 / 84.0,"(18.0 , 3.0 , 7)"
328,07-08-2021 12:21,bryon_tyler4863@gompie.com,84.0 / 84.0,Bryon Tyler,bryon_tyler4111@iitp.ac.in,9771425672,1401EE64,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,84.0 / 84.0,"(28.0 , 0.0 , 0)"
329,07-08-2021 12:21,phillip_khan1400@hourpy.biz,63.0 / 84.0,Phillip Khan,phillip_khan907@iitp.ac.in,9905392639,1401ME58,Option A,,Option B,Option C,Option B,Option C,Option D,,,,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,63.0 / 84.0,"(21.0 , 0.0 , 7)"
330,07-08-2021 12:21,joseph_walsh6101@nickia.com,24.0 / 84.0,Joseph Walsh,joseph_walsh1627@iitp.ac.in,7463014745,1401EE76,,,,Option C,Option A,Option C,,,Option A,,Option C,,,Option C,Option C,,,,,,,Option B,Option A,Option C,,Option A,Option C,Option D,19.0 / 84.0,"(8.0 , 5.0 , 15)"
331,07-08-2021 12:21,john_lyon912@qater.org,48.0 / 84.0,John Lyon,john_lyon97@iitp.ac.in,9660605572,1401EE06,Option A,Option D,Option B,Option C,,Option C,Option D,,,,Option C,Option D,Option B,,Option B,Option C,Option C,Option D,,Option B,Option A,,Option A,Option D,Option B,Option A,Option C,Option D,43.0 / 84.0,"(16.0 , 5.0 , 7)"
332,07-08-2021 12:21,shelby_mills7789@mafthy.com,51.0 / 84.0,Shelby Mills,shelby_mills8208@iitp.ac.in,9729867447,1401ME44,Option A,,Option A,Option C,,Option C,Option D,,,Option A,,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,,Option A,,Option A,Option D,Option A,Option A,Option C,,49.0 / 84.0,"(17.0 , 2.0 , 9)"
333,07-08-2021 12:21,elena_redden3857@hourpy.biz,72.0 / 84.0,Elena Redden,elena_redden6194@iitp.ac.in,8918963682,1401EE33,,Option D,Option B,Option C,Option B,Option C,Option D,Option B,Option A,Option A,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,,Option D,Option A,Option C,Option D,71.0 / 84.0,"(24.0 , 1.0 , 3)"
334,07-08-2021 12:21,ruby_robe7788@brety.org,57.0 / 84.0,Ruby Robe,ruby_robe6762@iitp.ac.in,6281984933,1401CB30,Option A,Option D,Option B,,,Option C,Option D,Option D,Option A,,Option C,Option A,,Option D,Option B,Option D,Option C,Option D,,Option D,,,Option A,Option D,Option B,Option A,Option C,Option B,55.0 / 84.0,"(19.0 , 2.0 , 7)"
335,07-08-2021 12:21,freya_whittle4253@gmail.com,39.0 / 84.0,Freya Whittle,freya_whittle2848@iitp.ac.in,8052902317,1401CB17,Option A,,,,Option B,Option C,Option D,Option D,,Option A,,Option A,,,,,,,,,Option A,,Option A,Option D,Option D,Option A,,Option D,39.0 / 84.0,"(13.0 , 0.0 , 15)"
336,07-08-2021 12:21,julius_ashwell7258@joiniaa.com,57.0 / 84.0,Julius Ashwell,julius_ashwell1708@iitp.ac.in,6307509850,1401ME17,Option C,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,,,,Option B,,Option C,Option D,Option B,,Option A,,Option A,Option D,Option D,Option A,Option C,Option B,55.0 / 84.0,"(19.0 , 2.0 , 7)"
337,07-08-2021 12:21,fiona_jones2431@jiman.org,51.0 / 84.0,Fiona Jones,fiona_jones3747@iitp.ac.in,8271805307,1401CS71,Option A,,Option B,Option C,Option A,Option B,,Option B,Option C,Option A,Option A,Option C,Option D,Option A,Option B,Option C,Option C,Option D,Option A,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,42.0 / 84.0,"(17.0 , 9.0 , 2)"
338,07-08-2021 12:21,cecilia_ventura8546@grannar.com,51.0 / 84.0,Cecilia Ventura,cecilia_ventura8162@iitp.ac.in,7979907264,1401CB06,Option A,,Option B,Option C,,Option C,Option D,,,Option A,,Option A,,Option D,Option B,Option D,,Option D,Option B,Option C,,Option A,,Option D,Option D,Option A,,Option D,50.0 / 84.0,"(17.0 , 1.0 , 10)"
339,07-08-2021 12:21,rachael_richardson1030@ubusive.com,72.0 / 84.0,Rachael Richardson,rachael_richardson4693@iitp.ac.in,7674898469,1401CE60,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,,Option A,Option D,Option D,Option A,Option C,Option D,70.0 / 84.0,"(24.0 , 2.0 , 2)"
340,07-08-2021 12:21,payton_gilmore2160@womeona.net,45.0 / 84.0,Payton Gilmore,payton_gilmore8550@iitp.ac.in,9602092821,1401CE20,Option A,,Option B,Option C,,Option C,Option D,,,Option A,,,Option D,,Option B,,Option C,Option D,,,Option A,,Option A,Option D,,Option A,Option C,Option B,44.0 / 84.0,"(15.0 , 1.0 , 12)"
341,07-08-2021 12:21,payton_adler4220@kideod.biz,39.0 / 84.0,Payton Adler,payton_adler177@iitp.ac.in,9294807677,1401CS73,Option A,Option D,Option B,Option C,,Option B,,,,Option A,Option C,Option C,Option B,Option D,Option B,,,Option D,,Option D,,,,Option D,Option B,,Option C,Option D,35.0 / 84.0,"(13.0 , 4.0 , 11)"
342,07-08-2021 12:21,martin_butler4692@bretoux.com,63.0 / 84.0,Martin Butler,martin_butler752@iitp.ac.in,8510015776,1401EE80,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option C,Option D,Option D,Option A,Option A,Option D,Option B,Option A,Option A,Option D,58.0 / 84.0,"(21.0 , 5.0 , 2)"
343,07-08-2021 12:21,gil_stark8248@irrepsy.com,63.0 / 84.0,Gil Stark,gil_stark4937@iitp.ac.in,8178538456,1401EE61,Option A,,Option B,Option C,,Option C,Option D,Option D,Option A,,Option C,Option C,,Option D,Option B,Option D,Option C,Option D,Option B,,Option C,Option A,Option A,Option D,Option D,Option A,Option C,Option D,61.0 / 84.0,"(21.0 , 2.0 , 5)"
344,07-08-2021 12:21,aurelia_parker681@deavo.com,45.0 / 84.0,Aurelia Parker,aurelia_parker6952@iitp.ac.in,8668373407,1401EE21,Option A,Option D,Option B,,Option B,Option C,Option D,,,Option A,,,Option B,,Option B,Option D,,Option D,Option B,Option D,,,,Option D,,Option A,Option B,Option D,43.0 / 84.0,"(15.0 , 2.0 , 11)"
345,07-08-2021 12:21,marie_hastings7335@cispeto.com,63.0 / 84.0,Marie Hastings,marie_hastings7889@iitp.ac.in,6305673511,1401EE38,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,Option D,,Option B,Option A,Option C,Option D,Option C,,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,60.0 / 84.0,"(21.0 , 3.0 , 4)"
346,07-08-2021 12:21,eden_hobbs946@naiker.biz,57.0 / 84.0,Eden Hobbs,eden_hobbs2291@iitp.ac.in,9812314570,1401CE35,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,,Option A,Option D,,Option B,,Option C,Option D,Option B,,Option C,Option C,Option A,Option D,Option D,Option A,Option C,Option B,54.0 / 84.0,"(19.0 , 3.0 , 6)"
347,07-08-2021 12:21,stephanie_noon318@supunk.biz,42.0 / 84.0,Stephanie Noon,stephanie_noon6927@iitp.ac.in,6302762515,1401CS75,,,Option B,Option C,,,Option D,,Option B,,Option D,Option A,,Option D,Option B,Option D,Option C,,,,Option B,Option A,Option A,Option D,,Option A,Option C,Option D,39.0 / 84.0,"(14.0 , 3.0 , 11)"
